"CubeId";"bopcapbalq"
"PublishingDate";"2020-12-18 09:00"

"Date";"D0";"D1";"Value"
"2012-Q4";"NA";"A";"4529.3"
"2012-Q4";"NA";"K1";"1936"
"2012-Q4";"NA";"T4";"-16548.78695111"
"2012-Q4";"NA";"T5";"-32146.22084116"
"2012-Q4";"NA";"N0";"4575.94554438"
"2012-Q4";"NA";"T55";"-29297.992835"
"2012-Q4";"NA";"FGB";"-28738.31651199"
"2012-Q4";"NA";"OH0";"-0.1"
"2012-Q4";"NA";"US0";"-7424.07355053"
"2012-Q4";"NA";"T6";"15526.03389005"
"2012-Q4";"NA";"N1";"-7.79447999"
"2012-Q4";"NA";"T65";"9180.12837003"
"2012-Q4";"NA";"FGK";"9180.12837003"
"2012-Q4";"NA";"OH1";"-3.5"
"2012-Q4";"NA";"US1";"6357.2"
"2012-Q4";"NA";"UNA";"71.4"
"2012-Q4";"NA";"T7";"4683.36931843"
"2012-Q4";"NA";"G";
"2012-Q4";"NA";"RIWF";"-102.30102185"
"2012-Q4";"NA";"S1";"-219.18771335"
"2012-Q4";"NA";"T8";"5020.09930868"
"2012-Q4";"NA";"W0";"6234.63923618"
"2012-Q4";"NA";"BE";"-1214.53992749"
"2012-Q4";"NA";"U";"-15.24125506"
"2012-Q4";"NP";"T0";"-28894.16150134"
"2012-Q4";"NP";"T1";"4277.14784537"
"2012-Q4";"NP";"B0";"493.24748259"
"2012-Q4";"NP";"RE";"-1432.04963722"
"2012-Q4";"NP";"K0";"5215.95"
"2012-Q4";"NP";"T2";"-48.943936"
"2012-Q4";"NP";"T25";"329.5"
"2012-Q4";"NP";"KFR";"1515.9"
"2012-Q4";"NP";"LFR";"-1186.4"
"2012-Q4";"NP";"T3";"-378.443936"
"2012-Q4";"NP";"A";"2221.556064"
"2012-Q4";"NP";"K1";"-2600"
"2012-Q4";"NP";"T4";"-33122.36541071"
"2012-Q4";"NP";"T5";"-30372.25441621"
"2012-Q4";"NP";"N0";"3869.55696352"
"2012-Q4";"NP";"T55";"-34152.32158199"
"2012-Q4";"NP";"VGB";"-42810.33792859"
"2012-Q4";"NP";"VGK";"8302.93958927"
"2012-Q4";"NP";"OH0";
"2012-Q4";"NP";"US0";"-89.48979774"
"2012-Q4";"NP";"T6";"-2425.4"
"2012-Q4";"NP";"N1";
"2012-Q4";"NP";"OH1";"18.5"
"2012-Q4";"NP";"US1";"-2443.9"
"2012-Q4";"NP";"UNP";"-324.71099449"
"2012-Q4";"S";"KD";"29511.2849758"
"2012-Q4";"S";"D0";"8115.87593091"
"2012-Q4";"S";"P";"504.86126686"
"2012-Q4";"S";"D2";"-366.4"
"2012-Q4";"S";"UI";"16573.5784596"
"2012-Q4";"S";"W1";"4683.36931843"
"2013-Q1";"NA";"T0";"35034.42951551"
"2013-Q1";"NA";"T1";"-2533.30277093"
"2013-Q1";"NA";"B0";"-5279.27777093"
"2013-Q1";"NA";"RE";"1976.475"
"2013-Q1";"NA";"K0";"769.5"
"2013-Q1";"NA";"T2";"5226.35877728"
"2013-Q1";"NA";"T25";"1424.25877728"
"2013-Q1";"NA";"KFR";"-1081.44748199"
"2013-Q1";"NA";"LFR";"2505.70625927"
"2013-Q1";"NA";"T3";"3802.1"
"2013-Q1";"NA";"A";"1212.1"
"2013-Q1";"NA";"K1";"2590"
"2013-Q1";"NA";"T4";"30187.53699406"
"2013-Q1";"NA";"T5";"24747.69174568"
"2013-Q1";"NA";"N0";"2202.27900807"
"2013-Q1";"NA";"T55";"16947.30812845"
"2013-Q1";"NA";"FGB";"19998.46079515"
"2013-Q1";"NA";"OH0";"-0.3"
"2013-Q1";"NA";"US0";"5598.40460917"
"2013-Q1";"NA";"T6";"5431.24524837"
"2013-Q1";"NA";"N1";"-1.2903224"
"2013-Q1";"NA";"T65";"6284.73557078"
"2013-Q1";"NA";"FGK";"6284.73557078"
"2013-Q1";"NA";"OH1";"0"
"2013-Q1";"NA";"US1";"-852.2"
"2013-Q1";"NA";"UNA";"8.6"
"2013-Q1";"NA";"T7";"2153.83651511"
"2013-Q1";"NA";"G";
"2013-Q1";"NA";"RIWF";"-97.84389947"
"2013-Q1";"NA";"S1";"40.36546846"
"2013-Q1";"NA";"T8";"2313.36623982"
"2013-Q1";"NA";"W0";"15417.59043966"
"2013-Q1";"NA";"BE";"-13104.22419984"
"2013-Q1";"NA";"U";"-102.05129371"
"2013-Q1";"NP";"T0";"23562.83497857"
"2013-Q1";"NP";"T1";"-5948.94877535"
"2013-Q1";"NP";"B0";"6403.10122465"
"2013-Q1";"NP";"RE";"710.825"
"2013-Q1";"NP";"K0";"-13062.875"
"2013-Q1";"NP";"T2";"326.7"
"2013-Q1";"NP";"T25";"226.7"
"2013-Q1";"NP";"KFR";"1810.7"
"2013-Q1";"NP";"LFR";"-1584"
"2013-Q1";"NP";"T3";"100"
"2013-Q1";"NP";"A";"1976"
"2013-Q1";"NP";"K1";"-1876"
"2013-Q1";"NP";"T4";"29185.08375392"
"2013-Q1";"NP";"T5";"28019.50371057"
"2013-Q1";"NP";"N0";"2280.37498098"
"2013-Q1";"NP";"T55";"25661.31267385"
"2013-Q1";"NP";"VGB";"19668.28638739"
"2013-Q1";"NP";"VGK";"6059.40464267"
"2013-Q1";"NP";"OH0";
"2013-Q1";"NP";"US0";"77.81605574"
"2013-Q1";"NP";"T6";"1793.4"
"2013-Q1";"NP";"N1";
"2013-Q1";"NP";"OH1";"372.1"
"2013-Q1";"NP";"US1";"1421.3"
"2013-Q1";"NP";"UNP";"-627.81995664"
"2013-Q1";"S";"KD";"11591.99453694"
"2013-Q1";"S";"D0";"3415.64600442"
"2013-Q1";"S";"P";"4899.65877728"
"2013-Q1";"S";"D2";"120.4"
"2013-Q1";"S";"UI";"1002.45324013"
"2013-Q1";"S";"W1";"2153.83651511"
"2013-Q2";"NA";"T0";"13784.2871994"
"2013-Q2";"NA";"T1";"5861.13908209"
"2013-Q2";"NA";"B0";"1964.96408209"
"2013-Q2";"NA";"RE";"1876.475"
"2013-Q2";"NA";"K0";"2019.7"
"2013-Q2";"NA";"T2";"-161.21933485"
"2013-Q2";"NA";"T25";"-2914.11933485"
"2013-Q2";"NA";"KFR";"-4754.87576343"
"2013-Q2";"NA";"LFR";"1840.75642858"
"2013-Q2";"NA";"T3";"2752.9"
"2013-Q2";"NA";"A";"832.9"
"2013-Q2";"NA";"K1";"1920"
"2013-Q2";"NA";"T4";"4421.32223136"
"2013-Q2";"NA";"T5";"-532.82165038"
"2013-Q2";"NA";"N0";"-3952.92879285"
"2013-Q2";"NA";"T55";"-1142.99700157"
"2013-Q2";"NA";"FGB";"691.90671361"
"2013-Q2";"NA";"OH0";"-0.1"
"2013-Q2";"NA";"US0";"4563.20414404"
"2013-Q2";"NA";"T6";"4940.04388174"
"2013-Q2";"NA";"N1";"-11.2119064"
"2013-Q2";"NA";"T65";"3768.25578814"
"2013-Q2";"NA";"FGK";"3768.25578814"
"2013-Q2";"NA";"OH1";"-1.4"
"2013-Q2";"NA";"US1";"1184.4"
"2013-Q2";"NA";"UNA";"14.1"
"2013-Q2";"NA";"T7";"3663.04522079"
"2013-Q2";"NA";"G";
"2013-Q2";"NA";"RIWF";"-171.74717296"
"2013-Q2";"NA";"S1";"48.5465952"
"2013-Q2";"NA";"T8";"3905.26374389"
"2013-Q2";"NA";"W0";"5497.68994931"
"2013-Q2";"NA";"BE";"-1592.42620542"
"2013-Q2";"NA";"U";"-119.01794534"
"2013-Q2";"NP";"T0";"-22106.89284199"
"2013-Q2";"NP";"T1";"783.72771556"
"2013-Q2";"NP";"B0";"1142.37771556"
"2013-Q2";"NP";"RE";"2645.025"
"2013-Q2";"NP";"K0";"-3003.675"
"2013-Q2";"NP";"T2";"7129.142"
"2013-Q2";"NP";"T25";"157.142"
"2013-Q2";"NP";"KFR";"482.442"
"2013-Q2";"NP";"LFR";"-325.3"
"2013-Q2";"NP";"T3";"6972"
"2013-Q2";"NP";"A";"8196"
"2013-Q2";"NP";"K1";"-1224"
"2013-Q2";"NP";"T4";"-30019.76255755"
"2013-Q2";"NP";"T5";"-27802.18765801"
"2013-Q2";"NP";"N0";"-5350.25157685"
"2013-Q2";"NP";"T55";"-22319.0878916"
"2013-Q2";"NP";"VGB";"-39345.45187203"
"2013-Q2";"NP";"VGK";"16005.2780425"
"2013-Q2";"NP";"OH0";
"2013-Q2";"NP";"US0";"-132.84818956"
"2013-Q2";"NP";"T6";"-1578.1"
"2013-Q2";"NP";"N1";
"2013-Q2";"NP";"OH1";"118.5"
"2013-Q2";"NP";"US1";"-1696.6"
"2013-Q2";"NP";"UNP";"-639.47489954"
"2013-Q2";"S";"KD";"36281.38004139"
"2013-Q2";"S";"D0";"5077.41136653"
"2013-Q2";"S";"P";"-7290.36133485"
"2013-Q2";"S";"D2";"390.2"
"2013-Q2";"S";"UI";"34441.08478891"
"2013-Q2";"S";"W1";"3663.04522079"
"2013-Q3";"NA";"T0";"51205.32171165"
"2013-Q3";"NA";"T1";"6672.72547522"
"2013-Q3";"NA";"B0";"1071.55047522"
"2013-Q3";"NA";"RE";"2176.475"
"2013-Q3";"NA";"K0";"3424.7"
"2013-Q3";"NA";"T2";"3636.81"
"2013-Q3";"NA";"T25";"6534.61"
"2013-Q3";"NA";"KFR";"3630.37"
"2013-Q3";"NA";"LFR";"2904.24"
"2013-Q3";"NA";"T3";"-2897.8"
"2013-Q3";"NA";"A";"-2529.8"
"2013-Q3";"NA";"K1";"-368"
"2013-Q3";"NA";"T4";"38546.96325592"
"2013-Q3";"NA";"T5";"39549.64700104"
"2013-Q3";"NA";"N0";"6769.77550513"
"2013-Q3";"NA";"T55";"29200.54296964"
"2013-Q3";"NA";"FGB";"28562.54913697"
"2013-Q3";"NA";"OH0";"-0.1"
"2013-Q3";"NA";"US0";"3579.42852627"
"2013-Q3";"NA";"T6";"-1002.68374512"
"2013-Q3";"NA";"N1";"-1.53347766"
"2013-Q3";"NA";"T65";"1517.64973254"
"2013-Q3";"NA";"FGK";"1517.64973254"
"2013-Q3";"NA";"OH1";"0"
"2013-Q3";"NA";"US1";"-2518.8"
"2013-Q3";"NA";"UNA";"0"
"2013-Q3";"NA";"T7";"2348.82298051"
"2013-Q3";"NA";"G";
"2013-Q3";"NA";"RIWF";"-102.84089058"
"2013-Q3";"NA";"S1";"38.15680309"
"2013-Q3";"NA";"T8";"2545.63374546"
"2013-Q3";"NA";"W0";"2788.02553035"
"2013-Q3";"NA";"BE";"-242.39178489"
"2013-Q3";"NA";"U";"-132.12667747"
"2013-Q3";"NP";"T0";"7419.41988892"
"2013-Q3";"NP";"T1";"-9376.03087744"
"2013-Q3";"NP";"B0";"235.01912256"
"2013-Q3";"NP";"RE";"3705.225"
"2013-Q3";"NP";"K0";"-13316.275"
"2013-Q3";"NP";"T2";"497.019"
"2013-Q3";"NP";"T25";"-1532.981"
"2013-Q3";"NP";"KFR";"-1696.681"
"2013-Q3";"NP";"LFR";"163.7"
"2013-Q3";"NP";"T3";"2030"
"2013-Q3";"NP";"A";"2673"
"2013-Q3";"NP";"K1";"-643"
"2013-Q3";"NP";"T4";"16298.43176636"
"2013-Q3";"NP";"T5";"19986.57486024"
"2013-Q3";"NP";"N0";"10572.33270446"
"2013-Q3";"NP";"T55";"9694.08048615"
"2013-Q3";"NP";"VGB";"2855.02527685"
"2013-Q3";"NP";"VGK";"6869.48596658"
"2013-Q3";"NP";"OH0";
"2013-Q3";"NP";"US0";"-279.83833037"
"2013-Q3";"NP";"T6";"-2970.9"
"2013-Q3";"NP";"N1";
"2013-Q3";"NP";"OH1";"-701"
"2013-Q3";"NP";"US1";"-2269.9"
"2013-Q3";"NP";"UNP";"-717.24309388"
"2013-Q3";"S";"KD";"43532.50182273"
"2013-Q3";"S";"D0";"16048.75635266"
"2013-Q3";"S";"P";"3139.791"
"2013-Q3";"S";"D2";"-253.4"
"2013-Q3";"S";"UI";"22248.53148956"
"2013-Q3";"S";"W1";"2348.82298051"
"2013-Q4";"NA";"T0";"17134.0890226"
"2013-Q4";"NA";"T1";"1703.98532001"
"2013-Q4";"NA";"B0";"10701.11032001"
"2013-Q4";"NA";"RE";"2176.475"
"2013-Q4";"NA";"K0";"-11173.6"
"2013-Q4";"NA";"T2";"10627.6"
"2013-Q4";"NA";"T25";"-1118.8"
"2013-Q4";"NA";"KFR";"-2375.6"
"2013-Q4";"NA";"LFR";"1256.8"
"2013-Q4";"NA";"T3";"11746.4"
"2013-Q4";"NA";"A";"6373.4"
"2013-Q4";"NA";"K1";"5373"
"2013-Q4";"NA";"T4";"25.69811334"
"2013-Q4";"NA";"T5";"-4894.08562729"
"2013-Q4";"NA";"N0";"-2029.35849133"
"2013-Q4";"NA";"T55";"4887.68002629"
"2013-Q4";"NA";"FGB";"4167.68349126"
"2013-Q4";"NA";"OH0";"-10.9"
"2013-Q4";"NA";"US0";"-7741.50716226"
"2013-Q4";"NA";"T6";"4939.08374063"
"2013-Q4";"NA";"N1";"-14.30969472"
"2013-Q4";"NA";"T65";"3673.79343535"
"2013-Q4";"NA";"FGK";"3673.79343535"
"2013-Q4";"NA";"OH1";"-15.8"
"2013-Q4";"NA";"US1";"1295.4"
"2013-Q4";"NA";"UNA";"-19.3"
"2013-Q4";"NA";"T7";"4776.80558925"
"2013-Q4";"NA";"G";
"2013-Q4";"NA";"RIWF";"-79.67045036"
"2013-Q4";"NA";"S1";"30.49485787"
"2013-Q4";"NA";"T8";"4875.92141862"
"2013-Q4";"NA";"W0";"8071.51532312"
"2013-Q4";"NA";"BE";"-3195.5939045"
"2013-Q4";"NA";"U";"-49.94023688"
"2013-Q4";"NP";"T0";"3561.24133616"
"2013-Q4";"NP";"T1";"-8405.65168339"
"2013-Q4";"NP";"B0";"981.99831661"
"2013-Q4";"NP";"RE";"-6126.675"
"2013-Q4";"NP";"K0";"-3260.975"
"2013-Q4";"NP";"T2";"-4388.959"
"2013-Q4";"NP";"T25";"1631.041"
"2013-Q4";"NP";"KFR";"1023.441"
"2013-Q4";"NP";"LFR";"607.6"
"2013-Q4";"NP";"T3";"-6020"
"2013-Q4";"NP";"A";"-3825"
"2013-Q4";"NP";"K1";"-2195"
"2013-Q4";"NP";"T4";"16355.85201955"
"2013-Q4";"NP";"T5";"16045.36804204"
"2013-Q4";"NP";"N0";"-3745.71132549"
"2013-Q4";"NP";"T55";"19844.80069846"
"2013-Q4";"NP";"VGB";"18663.69319129"
"2013-Q4";"NP";"VGK";"812.62855023"
"2013-Q4";"NP";"OH0";
"2013-Q4";"NP";"US0";"-53.72133094"
"2013-Q4";"NP";"T6";"1019.77948439"
"2013-Q4";"NP";"N1";
"2013-Q4";"NP";"OH1";"-22.4"
"2013-Q4";"NP";"US1";"1042.17948439"
"2013-Q4";"NP";"UNP";"-709.29550688"
"2013-Q4";"S";"KD";"12536.74768644"
"2013-Q4";"S";"D0";"10109.63700341"
"2013-Q4";"S";"P";"15016.559"
"2013-Q4";"S";"D2";"-1036.1"
"2013-Q4";"S";"UI";"-16330.15390621"
"2013-Q4";"S";"W1";"4776.80558925"
"2014-Q1";"NA";"T0";"4965.71087911"
"2014-Q1";"NA";"T1";"2115.47825127"
"2014-Q1";"NA";"B0";"-931.18910299"
"2014-Q1";"NA";"RE";"7907.16735426"
"2014-Q1";"NA";"K0";"-4860.5"
"2014-Q1";"NA";"T2";"7752.80465889"
"2014-Q1";"NA";"T25";"1099.90465889"
"2014-Q1";"NA";"KFR";"-1205.88331347"
"2014-Q1";"NA";"LFR";"2305.78797236"
"2014-Q1";"NA";"T3";"6652.9"
"2014-Q1";"NA";"A";"2027.9"
"2014-Q1";"NA";"K1";"4625"
"2014-Q1";"NA";"T4";"-8452.57490978"
"2014-Q1";"NA";"T5";"-9438.04913102"
"2014-Q1";"NA";"N0";"-436.20999087"
"2014-Q1";"NA";"T55";"-13575.06689726"
"2014-Q1";"NA";"FGB";"-10118.00433606"
"2014-Q1";"NA";"OH0";"-0.1"
"2014-Q1";"NA";"US0";"4573.32775711"
"2014-Q1";"NA";"T6";"978.27422123"
"2014-Q1";"NA";"N1";"-1.51603981"
"2014-Q1";"NA";"T65";"4172.79026105"
"2014-Q1";"NA";"FGK";"4172.79026105"
"2014-Q1";"NA";"OH1";"0"
"2014-Q1";"NA";"US1";"-3193"
"2014-Q1";"NA";"UNA";"7.2"
"2014-Q1";"NA";"T7";"3550.00287872"
"2014-Q1";"NA";"G";
"2014-Q1";"NA";"RIWF";"-110.68948932"
"2014-Q1";"NA";"S1";"2.75967147"
"2014-Q1";"NA";"T8";"3592.27138658"
"2014-Q1";"NA";"W0";"30215.80611582"
"2014-Q1";"NA";"BE";"-26623.53472924"
"2014-Q1";"NA";"U";"65.66131"
"2014-Q1";"NP";"T0";"-13704.90004906"
"2014-Q1";"NP";"T1";"11112.49255227"
"2014-Q1";"NP";"B0";"4051.62012676"
"2014-Q1";"NP";"RE";"4440.97242551"
"2014-Q1";"NP";"K0";"2619.9"
"2014-Q1";"NP";"T2";"-1676.54640151"
"2014-Q1";"NP";"T25";"-2284.54640151"
"2014-Q1";"NP";"KFR";"-14.04640151"
"2014-Q1";"NP";"LFR";"-2270.5"
"2014-Q1";"NP";"T3";"608"
"2014-Q1";"NP";"A";"2057"
"2014-Q1";"NP";"K1";"-1449"
"2014-Q1";"NP";"T4";"-23140.84619981"
"2014-Q1";"NP";"T5";"-16677.03565263"
"2014-Q1";"NP";"N0";"9339.71535729"
"2014-Q1";"NP";"T55";"-26191.24804451"
"2014-Q1";"NP";"VGB";"-23410.29423264"
"2014-Q1";"NP";"VGK";"-2575.86586959"
"2014-Q1";"NP";"OH0";
"2014-Q1";"NP";"US0";"174.49703458"
"2014-Q1";"NP";"T6";"-5610.79322478"
"2014-Q1";"NP";"N1";
"2014-Q1";"NP";"OH1";"412.2"
"2014-Q1";"NP";"US1";"-6022.99322478"
"2014-Q1";"NP";"UNP";"-853.0173224"
"2014-Q1";"S";"KD";"19041.11092816"
"2014-Q1";"S";"D0";"-8997.01430099"
"2014-Q1";"S";"P";"9429.3510604"
"2014-Q1";"S";"D2";"370.5"
"2014-Q1";"S";"UI";"14688.27129003"
"2014-Q1";"S";"W1";"3550.00287872"
"2014-Q2";"NA";"T0";"7937.71267134"
"2014-Q2";"NA";"T1";"15614.79984769"
"2014-Q2";"NA";"B0";"-2120.96750657"
"2014-Q2";"NA";"RE";"7907.16735426"
"2014-Q2";"NA";"K0";"9828.6"
"2014-Q2";"NA";"T2";"7479.79527954"
"2014-Q2";"NA";"T25";"3652.69527954"
"2014-Q2";"NA";"KFR";"1071.84245712"
"2014-Q2";"NA";"LFR";"2580.85282243"
"2014-Q2";"NA";"T3";"3827.1"
"2014-Q2";"NA";"A";"634.1"
"2014-Q2";"NA";"K1";"3193"
"2014-Q2";"NA";"T4";"-19350.76106578"
"2014-Q2";"NA";"T5";"-23993.4364243"
"2014-Q2";"NA";"N0";"12.60277838"
"2014-Q2";"NA";"T55";"-15400.56732183"
"2014-Q2";"NA";"FGB";"-16207.29310608"
"2014-Q2";"NA";"OH0";"0.6"
"2014-Q2";"NA";"US0";"-8606.07188086"
"2014-Q2";"NA";"T6";"4629.07535852"
"2014-Q2";"NA";"N1";"-17.73551843"
"2014-Q2";"NA";"T65";"5314.91087696"
"2014-Q2";"NA";"FGK";"5314.91087696"
"2014-Q2";"NA";"OH1";"-5"
"2014-Q2";"NA";"US1";"-663.1"
"2014-Q2";"NA";"UNA";"13.6"
"2014-Q2";"NA";"T7";"4193.87860989"
"2014-Q2";"NA";"G";
"2014-Q2";"NA";"RIWF";"86.06562325"
"2014-Q2";"NA";"S1";"-31.26761455"
"2014-Q2";"NA";"T8";"4085.91645819"
"2014-Q2";"NA";"W0";"15300.37566231"
"2014-Q2";"NA";"BE";"-11214.45920412"
"2014-Q2";"NA";"U";"53.164143"
"2014-Q2";"NP";"T0";"2115.40136872"
"2014-Q2";"NP";"T1";"15342.81359732"
"2014-Q2";"NP";"B0";"5232.24117181"
"2014-Q2";"NP";"RE";"4714.17242551"
"2014-Q2";"NP";"K0";"5396.4"
"2014-Q2";"NP";"T2";"4244.30239363"
"2014-Q2";"NP";"T25";"3627.30239363"
"2014-Q2";"NP";"KFR";"709.70239363"
"2014-Q2";"NP";"LFR";"2917.6"
"2014-Q2";"NP";"T3";"617"
"2014-Q2";"NP";"A";"775"
"2014-Q2";"NP";"K1";"-158"
"2014-Q2";"NP";"T4";"-17471.71462223"
"2014-Q2";"NP";"T5";"-13364.55979388"
"2014-Q2";"NP";"N0";"3249.60198397"
"2014-Q2";"NP";"T55";"-16630.86922833"
"2014-Q2";"NP";"VGB";"-14466.30722881"
"2014-Q2";"NP";"VGK";"-2265.02799577"
"2014-Q2";"NP";"OH0";
"2014-Q2";"NP";"US0";"16.70745048"
"2014-Q2";"NP";"T6";"-3266.78825003"
"2014-Q2";"NP";"N1";
"2014-Q2";"NP";"OH1";"-573.1"
"2014-Q2";"NP";"US1";"-2693.68825003"
"2014-Q2";"NP";"UNP";"-840.36657832"
"2014-Q2";"S";"KD";"5517.81130262"
"2014-Q2";"S";"D0";"271.98625037"
"2014-Q2";"S";"P";"3235.49288592"
"2014-Q2";"S";"D2";"-304.5"
"2014-Q2";"S";"UI";"-1879.04644355"
"2014-Q2";"S";"W1";"4193.87860989"
"2014-Q3";"NA";"T0";"443.60098831"
"2014-Q3";"NA";"T1";"-4044.0466204"
"2014-Q3";"NA";"B0";"-15927.23561833"
"2014-Q3";"NA";"RE";"7707.16735426"
"2014-Q3";"NA";"K0";"4176.02164366"
"2014-Q3";"NA";"T2";"5048.93288406"
"2014-Q3";"NA";"T25";"5050.74212651"
"2014-Q3";"NA";"KFR";"-3559.79209141"
"2014-Q3";"NA";"LFR";"8610.53421792"
"2014-Q3";"NA";"T3";"-1.80924245"
"2014-Q3";"NA";"A";"-2405.80924245"
"2014-Q3";"NA";"K1";"2404"
"2014-Q3";"NA";"T4";"-1433.52561613"
"2014-Q3";"NA";"T5";"-3957.43866693"
"2014-Q3";"NA";"N0";"1480.28718863"
"2014-Q3";"NA";"T55";"-1208.73404084"
"2014-Q3";"NA";"FGB";"309.26346623"
"2014-Q3";"NA";"OH0";"-0.5"
"2014-Q3";"NA";"US0";"-4228.49181472"
"2014-Q3";"NA";"T6";"2532.09439698"
"2014-Q3";"NA";"N1";"-0.56138924"
"2014-Q3";"NA";"T65";"3992.92697882"
"2014-Q3";"NA";"FGK";"3992.92697882"
"2014-Q3";"NA";"OH1";"0"
"2014-Q3";"NA";"US1";"-1460.2711926"
"2014-Q3";"NA";"UNA";"-8.18134618"
"2014-Q3";"NA";"T7";"872.24034078"
"2014-Q3";"NA";"G";
"2014-Q3";"NA";"RIWF";"-113.40275463"
"2014-Q3";"NA";"S1";"-58.76340526"
"2014-Q3";"NA";"T8";"936.27672767"
"2014-Q3";"NA";"W0";"24619.08552009"
"2014-Q3";"NA";"BE";"-23682.80879242"
"2014-Q3";"NA";"U";"108.129773"
"2014-Q3";"NP";"T0";"-1462.81321735"
"2014-Q3";"NP";"T1";"-5785.4978869"
"2014-Q3";"NP";"B0";"-5747.3371823"
"2014-Q3";"NP";"RE";"3197.78517241"
"2014-Q3";"NP";"K0";"-3235.94587701"
"2014-Q3";"NP";"T2";"1588.36823755"
"2014-Q3";"NP";"T25";"-2176.63176245"
"2014-Q3";"NP";"KFR";"-2408.59548885"
"2014-Q3";"NP";"LFR";"231.9637264"
"2014-Q3";"NP";"T3";"3765"
"2014-Q3";"NP";"A";"1890"
"2014-Q3";"NP";"K1";"1875"
"2014-Q3";"NP";"T4";"2734.316432"
"2014-Q3";"NP";"T5";"8511.38409323"
"2014-Q3";"NP";"N0";"2901.95410858"
"2014-Q3";"NP";"T55";"5620.83740732"
"2014-Q3";"NP";"VGB";"-3338.68488185"
"2014-Q3";"NP";"VGK";"9274.15144883"
"2014-Q3";"NP";"OH0";
"2014-Q3";"NP";"US0";"-11.40742267"
"2014-Q3";"NP";"T6";"-4972.6542639"
"2014-Q3";"NP";"N1";
"2014-Q3";"NP";"OH1";"-18"
"2014-Q3";"NP";"US1";"-4954.6542639"
"2014-Q3";"NP";"UNP";"-804.41339732"
"2014-Q3";"S";"KD";"2533.09406867"
"2014-Q3";"S";"D0";"1741.4512665"
"2014-Q3";"S";"P";"3460.56464651"
"2014-Q3";"S";"D2";"626.679863"
"2014-Q3";"S";"UI";"-4167.84204813"
"2014-Q3";"S";"W1";"872.24034078"
"2014-Q4";"NA";"T0";"12614.60930225"
"2014-Q4";"NA";"T1";"-3937.8065723"
"2014-Q4";"NA";"B0";"-14972.27034531"
"2014-Q4";"NA";"RE";"7201.51777301"
"2014-Q4";"NA";"K0";"3832.946"
"2014-Q4";"NA";"T2";"-11846.33504905"
"2014-Q4";"NA";"T25";"-11292.7018065"
"2014-Q4";"NA";"KFR";"-1167.44997986"
"2014-Q4";"NA";"LFR";"-10125.25182664"
"2014-Q4";"NA";"T3";"-553.63324255"
"2014-Q4";"NA";"A";"-1259.63324255"
"2014-Q4";"NA";"K1";"706"
"2014-Q4";"NA";"T4";"-1710.5713123"
"2014-Q4";"NA";"T5";"-6431.80911414"
"2014-Q4";"NA";"N0";"5415.91571774"
"2014-Q4";"NA";"T55";"-9274.32012051"
"2014-Q4";"NA";"FGB";"-13238.07441105"
"2014-Q4";"NA";"OH0";"-0.08"
"2014-Q4";"NA";"US0";"-2573.32471137"
"2014-Q4";"NA";"T6";"3950.00326648"
"2014-Q4";"NA";"N1";"-20.66001082"
"2014-Q4";"NA";"T65";"-7051.75243698"
"2014-Q4";"NA";"FGK";"-7051.75243698"
"2014-Q4";"NA";"OH1";"-17.64"
"2014-Q4";"NA";"US1";"11040.05571427"
"2014-Q4";"NA";"UNA";"771.23453537"
"2014-Q4";"NA";"T7";"30109.32223589"
"2014-Q4";"NA";"G";
"2014-Q4";"NA";"RIWF";"-213.21255867"
"2014-Q4";"NA";"S1";"21.61841707"
"2014-Q4";"NA";"T8";"30324.94784349"
"2014-Q4";"NA";"W0";"14663.98295663"
"2014-Q4";"NA";"BE";"15660.96488686"
"2014-Q4";"NA";"U";"-24.031466"
"2014-Q4";"NP";"T0";"37067.63644139"
"2014-Q4";"NP";"T1";"-2321.71203852"
"2014-Q4";"NP";"B0";"2956.61681492"
"2014-Q4";"NP";"RE";"-1949.29785344"
"2014-Q4";"NP";"K0";"-3329.031"
"2014-Q4";"NP";"T2";"-1693.23038426"
"2014-Q4";"NP";"T25";"300.25838443"
"2014-Q4";"NP";"KFR";"-1211.64981167"
"2014-Q4";"NP";"LFR";"1511.9081961"
"2014-Q4";"NP";"T3";"-1993.48876869"
"2014-Q4";"NP";"A";"-3707.48876869"
"2014-Q4";"NP";"K1";"1714"
"2014-Q4";"NP";"T4";"41082.57886417"
"2014-Q4";"NP";"T5";"-5333.23938471"
"2014-Q4";"NP";"N0";"5765.13250262"
"2014-Q4";"NP";"T55";"-11137.67908204"
"2014-Q4";"NP";"VGB";"-18791.86158039"
"2014-Q4";"NP";"VGK";"8786.44568838"
"2014-Q4";"NP";"OH0";
"2014-Q4";"NP";"US0";"39.30719471"
"2014-Q4";"NP";"T6";"3583.21624954"
"2014-Q4";"NP";"N1";
"2014-Q4";"NP";"OH1";"45.52061806"
"2014-Q4";"NP";"US1";"3537.69563148"
"2014-Q4";"NP";"UNP";"42832.60199934"
"2014-Q4";"S";"KD";"-25058.29817392"
"2014-Q4";"S";"D0";"-1616.09453378"
"2014-Q4";"S";"P";"-10153.10466479"
"2014-Q4";"S";"D2";"-605.27103478"
"2014-Q4";"S";"UI";"-42793.15017647"
"2014-Q4";"S";"W1";"30109.32223589"
"2015-Q1";"NA";"T0";"73943.20548278"
"2015-Q1";"NA";"T1";"12204.54994784"
